Time Range,Flag,Vessel Name,Entry Timestamp,Exit Timestamp,Gear Type,Vessel Type,MMSI,IMO,CallSign,First Transmission Date,Last Transmission Date,Apparent Fishing Hours
2023-12-11,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,3.58
2023-01-11,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,5.65
2023-03-08,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,3.00
2023-08-16,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,8.58
2023-10-09,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,0.17
2023-10-04,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,0.17
2023-02-02,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,0.42
2023-08-12,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,6.43
2023-10-17,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,4.92
2023-12-18,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,1.58
2023-03-03,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,8.34
2023-04-10,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,0.58
2023-05-08,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,6.65
2023-09-18,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,1.91
2023-07-30,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,3.00
2023-08-09,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,2.25
2023-09-12,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,3.58
2023-02-14,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,5.75
2023-05-24,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,8.58
2023-09-05,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,4.67
2023-06-07,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,4.92
2023-10-21,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,2.94
2023-10-13,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,2.35
2023-05-10,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,5.17
2023-12-21,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,5.17
2023-03-22,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,3.50
2023-06-05,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,4.34
2023-07-07,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,6.25
2023-08-23,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,7.52
2023-02-27,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,8.00
2023-03-10,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,1.58
2023-09-27,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,3.79
2023-10-06,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,3.17
2023-11-01,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,1.67
2023-12-08,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,0.25
2023-04-20,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,2.08
2023-11-30,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,5.75
2023-02-17,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,5.25
2023-04-13,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,4.34
2023-05-01,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,7.25
2023-01-31,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,14.67
2023-01-30,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,6.58
2023-05-02,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,14.25
2023-05-15,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,0.67
2023-10-02,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,3.79
2023-01-05,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,5.42
2023-06-08,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,1.43
2023-08-08,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,6.92
2023-09-04,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,3.00
2023-11-07,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,3.17
2023-04-24,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,3.00
2023-07-27,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,7.19
2023-03-13,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,2.66
2023-08-22,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,9.41
2023-08-25,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,1.50
2023-02-18,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,12.83
2023-03-24,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,1.99
2023-06-29,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,7.67
2023-01-17,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,7.50
2023-03-14,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,10.25
2023-03-07,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,5.25
2023-11-10,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,1.00
2023-12-14,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,0.92
2023-02-09,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,2.25
2023-05-19,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,1.00
2023-01-24,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,2.00
2023-04-19,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,1.25
2023-04-25,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,5.92
2023-04-17,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,0.58
2023-07-14,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,8.09
2023-11-06,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,2.33
2023-03-16,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,3.42
2023-03-21,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,4.75
2023-11-27,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,4.00
2023-01-27,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,8.41
2023-04-05,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,4.44
2023-08-05,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,1.00
2023-03-30,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,4.17
2023-05-29,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,7.83
2023-05-16,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,8.25
2023-06-22,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,6.00
2023-08-13,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,20.27
2023-09-02,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,1.29
2023-11-29,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,6.20
2023-11-22,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,0.42
2023-06-02,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,3.08
2023-07-13,ECU,LA CANGREJA,2023-01-03T13:00:00Z,2023-12-27T19:00:00Z,SET_LONGLINES,FISHING,735059418,,HC5870,2016-11-21T12:18:00Z,2024-11-12T23:54:59Z,23.47
2023-01-23,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,0.91
2023-11-13,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,2.75
2023-09-17,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,5.78
2023-03-20,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,25.70
2023-02-01,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,2.25
2023-10-01,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,1.93
2023-09-16,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,1.72
2023-10-03,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,4.04
2023-05-20,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,1.52
2023-10-02,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,5.33
2023-10-22,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,1.66
2023-10-11,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,2.04
2023-10-12,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,20.58
2023-01-25,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,13.86
2023-01-10,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,10.55
2023-01-09,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,0.12
2023-09-18,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,1.62
2023-01-11,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,18.76
2023-09-07,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,1.03
2023-11-08,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,0.61
2023-01-21,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,0.50
2023-03-17,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,1.11
2023-07-13,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,0.18
2023-10-23,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,1.68
2023-01-05,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,5.13
2023-05-13,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,0.71
2023-10-30,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,13.19
2023-09-08,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,2.92
2023-10-07,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,1.04
2023-11-21,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,2.50
2023-02-10,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,1.62
2023-01-24,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,0.91
2023-05-12,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,2.88
2023-01-12,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,3.09
2023-05-11,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,3.66
2023-02-03,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,0.63
2023-03-19,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,5.41
2023-07-15,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,0.12
2023-11-11,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,0.85
2023-10-10,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,15.35
2023-10-29,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,19.75
2023-05-19,ECU,EL DELFIN,2023-01-05T13:00:00Z,2023-11-21T17:00:00Z,FISHING,FISHING,735058694,,HC5991,2017-04-28T14:43:42Z,2024-11-11T18:01:08Z,1.17
