Lat,Lon,Time Range,flag,Vessel IDs,Apparent Fishing Hours
0.720000,-93.290000,2023-05-01,ECU,1,1.03
0.650000,-95.180000,2023-05-10,ECU,1,1.14
1.360000,-93.300000,2023-05-19,ECU,1,2.03
0.440000,-94.120000,2023-05-13,ECU,1,1.07
1.230000,-93.220000,2023-05-20,ECU,1,0.78
1.380000,-88.500000,2023-06-27,ECU,1,0.98
-0.980000,-90.850000,2023-05-12,ECU,2,0.89
-2.790000,-86.800000,2023-05-16,NIC,1,0.25
-2.820000,-86.910000,2023-05-16,NIC,1,0.69
-0.330000,-93.930000,2023-05-23,ECU,1,0.94
-1.470000,-94.270000,2023-05-05,ECU,1,1.68
-1.370000,-94.490000,2023-05-05,ECU,1,1.09
-1.800000,-93.430000,2023-05-04,ECU,1,1.07
-0.550000,-90.860000,2023-05-02,ECU,1,0.92
-1.010000,-89.620000,2023-05-06,ECU,1,0.42
-2.080000,-88.450000,2023-05-15,ECU,1,2.06
0.910000,-94.230000,2023-06-03,ECU,1,0.37
0.510000,-94.030000,2023-06-01,ECU,1,1.21
3.050000,-93.400000,2023-06-22,ECU,1,0.82
0.030000,-94.500000,2023-06-26,ECU,1,1.05
0.050000,-94.470000,2023-06-25,ECU,1,0.95
0.310000,-94.710000,2023-06-24,ECU,1,0.60
-3.630000,-90.620000,2023-06-28,ECU,1,0.80
-0.150000,-94.270000,2023-06-14,ECU,1,1.02
-2.980000,-91.170000,2023-06-30,ECU,1,0.19
-0.550000,-93.940000,2023-06-25,ECU,1,2.00
-0.500000,-93.840000,2023-06-24,ECU,1,0.81
-0.710000,-93.820000,2023-06-26,ECU,1,0.35
-0.160000,-94.500000,2023-06-19,ECU,1,1.02
-0.250000,-94.620000,2023-06-18,ECU,1,1.10
-0.230000,-94.630000,2023-06-20,ECU,1,0.95
-0.020000,-94.680000,2023-06-12,ECU,1,0.94
-0.030000,-94.630000,2023-06-11,ECU,1,0.83
-3.440000,-92.280000,2023-06-05,ECU,1,0.94
-0.130000,-94.550000,2023-06-17,ECU,1,0.99
-0.740000,-94.010000,2023-06-27,ECU,1,0.91
-0.930000,-93.950000,2023-06-27,ECU,1,1.37
-0.470000,-94.680000,2023-06-29,ECU,1,9.47
-2.830000,-89.240000,2023-06-30,ECU,1,0.92
-0.360000,-95.020000,2023-06-12,ECU,1,0.99
-1.130000,-89.890000,2023-06-20,ECU,1,1.25
-0.310000,-94.200000,2023-06-21,ECU,1,1.00
-1.870000,-92.970000,2023-06-19,ECU,1,0.32
-0.480000,-86.670000,2023-06-01,ECU,1,1.03
-2.460000,-94.130000,2023-06-26,ECU,1,0.23
-0.660000,-90.740000,2023-06-28,ECU,1,3.08
-0.920000,-92.350000,2023-06-25,PAN,1,1.21
-1.200000,-93.340000,2023-06-18,ECU,1,1.00
-0.460000,-94.260000,2023-06-26,ECU,1,0.58
-0.460000,-94.380000,2023-06-22,ECU,1,1.20
-0.580000,-90.160000,2023-06-20,ECU,1,0.10
-0.780000,-89.520000,2023-06-20,ECU,2,2.96
0.090000,-94.600000,2023-07-08,ECU,1,0.97
0.160000,-94.450000,2023-07-09,ECU,1,1.00
3.310000,-90.970000,2023-07-22,ECU,1,0.66
3.250000,-90.980000,2023-07-22,ECU,1,4.20
0.340000,-94.740000,2023-07-15,ECU,1,1.02
1.500000,-94.060000,2023-07-02,ECU,1,0.94
3.240000,-94.020000,2023-07-09,PAN,1,0.99
3.420000,-90.950000,2023-07-21,ECU,1,1.01
3.520000,-90.920000,2023-07-21,ECU,1,1.52
1.930000,-87.470000,2023-07-04,ECU,1,1.04
-0.770000,-89.460000,2023-07-01,ECU,1,2.59
-1.000000,-94.600000,2023-07-07,ECU,1,0.49
-1.380000,-94.620000,2023-07-10,ECU,1,1.17
-1.370000,-94.650000,2023-07-09,ECU,1,1.58
-1.290000,-94.590000,2023-07-07,ECU,1,0.66
-0.220000,-94.770000,2023-07-07,ECU,1,7.13
-3.410000,-90.490000,2023-07-02,ECU,1,1.01
-3.050000,-91.090000,2023-07-01,ECU,1,1.38
-0.790000,-90.000000,2023-07-29,ECU,1,18.97
-2.860000,-92.180000,2023-07-11,ECU,1,0.05
-0.010000,-94.940000,2023-07-07,ECU,1,1.65
-1.360000,-89.620000,2023-07-06,ECU,1,0.67
-0.870000,-92.650000,2023-07-13,ECU,1,1.01
-0.380000,-93.970000,2023-07-12,ECU,1,1.00
-0.850000,-94.250000,2023-07-19,ECU,1,1.01
-0.820000,-94.440000,2023-07-21,ECU,1,1.01
-0.480000,-94.630000,2023-07-26,ECU,1,0.26
-2.370000,-92.870000,2023-07-26,ECU,1,0.65
-2.320000,-91.110000,2023-07-07,ECU,1,0.33
-0.380000,-90.440000,2023-07-23,ECU,1,1.25
-0.580000,-92.360000,2023-07-14,PAN,1,1.07
-0.810000,-90.230000,2023-07-21,ECU,1,0.67
-1.720000,-94.670000,2023-07-12,ECU,1,0.99
-2.000000,-94.570000,2023-07-24,ECU,1,1.12
-1.670000,-94.110000,2023-07-15,ECU,1,1.22
-0.800000,-89.500000,2023-07-08,ECU,1,1.00
-1.330000,-90.290000,2023-07-07,ECU,1,1.67
-0.780000,-89.530000,2023-07-01,ECU,1,0.17
-0.780000,-89.520000,2023-07-18,ECU,1,2.37
-0.780000,-90.270000,2023-07-11,ECU,1,1.25
-0.650000,-89.240000,2023-08-23,ECU,1,0.82
-0.740000,-89.240000,2023-08-25,ECU,1,0.00
-0.850000,-91.490000,2023-08-11,ECU,1,0.58
-0.920000,-89.640000,2023-08-29,ECU,1,2.08
-1.010000,-89.580000,2023-08-01,ECU,1,2.66
-1.010000,-89.570000,2023-08-01,ECU,1,1.25
-0.180000,-94.350000,2023-08-08,ECU,1,0.92
-2.910000,-92.110000,2023-08-03,ECU,1,1.00
-2.350000,-92.180000,2023-08-13,ECU,1,0.08
-1.230000,-90.480000,2023-08-03,ECU,1,0.17
-0.920000,-94.110000,2023-08-05,ECU,1,0.76
-0.290000,-90.330000,2023-08-10,ECU,1,1.58
-3.640000,-87.540000,2023-08-26,ECU,1,2.05
-2.920000,-87.380000,2023-08-29,ECU,1,1.10
-2.970000,-87.220000,2023-08-28,ECU,1,1.00
-1.050000,-91.070000,2023-08-02,ECU,1,3.00
-1.320000,-90.580000,2023-08-10,ECU,1,1.00
-0.870000,-89.790000,2023-08-12,ECU,1,0.42
-0.920000,-92.350000,2023-08-21,,1,2.15
-1.150000,-94.130000,2023-08-10,,1,1.16
-1.340000,-89.630000,2023-08-19,ECU,1,1.67
-1.390000,-89.610000,2023-08-05,ECU,1,1.00
0.830000,-94.490000,2023-09-20,ECU,1,0.99
2.690000,-93.600000,2023-09-26,ECU,1,0.97
2.880000,-93.580000,2023-09-28,ECU,1,0.69
1.930000,-94.340000,2023-09-28,ECU,1,1.20
3.150000,-93.660000,2023-09-23,ECU,1,0.78
-1.660000,-94.300000,2023-09-28,ECU,1,1.04
-0.730000,-93.470000,2023-09-30,ECU,1,1.12
-1.160000,-94.790000,2023-09-17,ECU,1,0.67
-1.220000,-94.660000,2023-09-28,ECU,1,1.01
-0.210000,-90.620000,2023-09-17,ECU,1,0.03
-1.710000,-87.480000,2023-09-06,ECU,1,0.88
-1.520000,-87.200000,2023-09-07,ECU,1,0.94
-1.350000,-89.610000,2023-09-13,ECU,1,1.17
-2.700000,-91.850000,2023-09-26,ECU,1,0.99
-0.820000,-94.460000,2023-09-11,ECU,1,0.96
-0.830000,-94.440000,2023-09-11,ECU,1,1.04
-0.360000,-90.400000,2023-09-26,ECU,1,0.42
-2.910000,-87.440000,2023-09-22,ECU,1,0.76
-3.960000,-90.300000,2023-09-02,ECU,1,0.35
-4.130000,-90.820000,2023-09-02,ECU,1,0.80
-4.000000,-91.040000,2023-09-03,ECU,1,1.05
-0.820000,-94.380000,2023-09-12,ECU,1,0.83
1.860000,-89.330000,2023-10-26,ECU,1,0.98
1.940000,-88.590000,2023-10-08,PAN,1,2.01
1.930000,-88.590000,2023-10-08,PAN,1,1.40
1.650000,-87.280000,2023-10-10,ECU,1,0.05
1.490000,-86.720000,2023-10-11,ECU,1,0.59
1.140000,-94.030000,2023-10-01,ECU,1,1.08
0.330000,-93.560000,2023-10-29,ECU,1,0.20
0.410000,-95.160000,2023-10-07,ECU,1,1.00
0.490000,-93.970000,2023-10-06,ECU,1,1.78
0.830000,-93.420000,2023-10-04,ECU,1,0.95
1.150000,-93.010000,2023-10-26,ECU,1,1.69
0.070000,-94.210000,2023-10-19,ECU,1,1.00
1.980000,-94.600000,2023-10-12,ECU,1,0.74
0.380000,-93.500000,2023-10-18,ECU,1,1.00
1.200000,-94.450000,2023-10-21,ECU,1,1.00
0.940000,-93.210000,2023-10-18,ECU,1,0.23
-0.640000,-92.360000,2023-10-19,PAN,1,0.49
-1.340000,-89.610000,2023-10-10,ECU,1,0.45
-1.690000,-87.610000,2023-10-03,ECU,1,1.00
-0.540000,-90.860000,2023-10-02,ECU,1,0.29
-2.680000,-89.350000,2023-10-25,ECU,1,2.12
-2.450000,-93.600000,2023-10-29,ECU,1,0.83
-2.690000,-93.640000,2023-10-28,ECU,1,1.22
-2.670000,-94.140000,2023-10-29,ECU,1,1.00
-0.910000,-94.580000,2023-10-31,ECU,1,1.05
-2.360000,-91.380000,2023-10-27,ECU,1,1.33
-2.320000,-88.680000,2023-10-04,ECU,1,0.82
-2.800000,-93.130000,2023-10-01,ECU,1,1.05
-2.010000,-91.240000,2023-10-27,ECU,1,0.52
-3.680000,-90.650000,2023-10-28,ECU,1,1.65
-2.930000,-87.790000,2023-10-16,ECU,1,0.60
-0.050000,-94.650000,2023-10-12,ECU,1,1.00
-0.240000,-94.000000,2023-10-13,ECU,1,0.59
-0.030000,-87.510000,2023-10-09,ECU,1,0.87
-4.550000,-90.800000,2023-10-19,ECU,1,0.99
-4.680000,-90.620000,2023-10-22,ECU,1,0.99
-0.320000,-93.870000,2023-10-15,ECU,1,0.96
-0.270000,-93.390000,2023-10-27,ECU,1,1.04
2.140000,-88.160000,2023-11-11,ECU,1,0.91
2.120000,-88.160000,2023-11-11,ECU,1,1.01
-2.980000,-92.890000,2023-11-21,ECU,1,1.08
-1.610000,-92.750000,2023-11-17,ECU,1,0.95
-1.320000,-93.910000,2023-11-14,ECU,1,1.07
-0.520000,-94.990000,2023-11-02,ECU,1,1.42
-0.920000,-94.660000,2023-11-01,ECU,1,0.59
-4.040000,-91.060000,2023-11-02,ECU,1,0.80
-4.130000,-90.880000,2023-11-01,ECU,1,0.95
-2.720000,-92.310000,2023-11-24,ECU,1,1.28
-2.700000,-92.310000,2023-11-24,ECU,1,0.88
-1.440000,-93.680000,2023-11-12,ECU,1,0.84
-1.300000,-93.850000,2023-11-12,ECU,1,1.23
-1.310000,-93.620000,2023-11-17,ECU,1,0.65
-1.540000,-93.580000,2023-11-13,ECU,1,0.94
-2.140000,-93.180000,2023-11-25,ECU,1,0.98
-1.140000,-89.840000,2023-11-23,ECU,1,1.92
-0.570000,-90.530000,2023-11-04,ECU,1,1.75
-0.620000,-90.730000,2023-11-15,ECU,1,0.67
-1.360000,-89.610000,2023-11-23,ECU,1,1.92
-0.290000,-90.330000,2023-11-13,ECU,1,3.17
-2.060000,-91.090000,2023-11-04,ECU,1,0.45
-2.010000,-88.070000,2023-11-11,ECU,1,0.99
-1.190000,-90.530000,2023-11-27,ECU,1,1.00
-4.540000,-89.210000,2023-11-01,ECU,1,0.92
-0.220000,-93.360000,2023-11-01,ECU,1,0.75
-1.460000,-92.350000,2023-11-17,PAN,1,1.17
-0.600000,-92.550000,2023-11-15,PAN,1,0.83
-1.760000,-91.590000,2023-11-17,PAN,1,0.19
1.680000,-91.980000,2023-12-14,ECU,1,2.55
-3.270000,-93.050000,2023-12-18,ECU,1,0.34
-1.020000,-94.340000,2023-12-07,ECU,1,0.84
-0.930000,-94.330000,2023-12-12,ECU,1,0.58
-1.120000,-94.230000,2023-12-13,ECU,1,0.76
-0.350000,-90.580000,2023-12-09,ECU,1,0.70
-0.500000,-90.510000,2023-12-20,ECU,1,0.07
-0.950000,-89.550000,2023-12-29,ECU,1,0.42
-0.600000,-90.150000,2023-12-06,ECU,1,3.16
-1.560000,-93.220000,2023-12-29,ECU,1,1.90
-1.600000,-93.230000,2023-12-29,ECU,1,1.20
-1.770000,-92.660000,2023-12-28,ECU,1,1.50
-1.020000,-90.860000,2023-12-14,ECU,1,1.59
-3.240000,-93.670000,2023-12-09,ECU,1,0.72
-3.090000,-92.210000,2023-12-24,ECU,1,1.02
-0.890000,-89.360000,2023-12-16,ECU,1,0.42
-2.830000,-93.630000,2023-12-17,ECU,1,0.73
4.590000,-91.140000,2023-02-23,ECU,1,0.81
0.270000,-91.620000,2023-02-27,ECU,1,4.17
4.940000,-91.740000,2023-02-12,ECU,1,0.98
3.490000,-93.500000,2023-02-17,ECU,1,0.93
3.310000,-93.980000,2023-02-19,ECU,1,0.90
3.590000,-94.410000,2023-02-04,ECU,1,1.52
3.450000,-93.530000,2023-02-17,ECU,1,0.90
3.600000,-94.070000,2023-02-06,ECU,1,1.17
4.280000,-92.600000,2023-02-07,ECU,1,0.98
2.510000,-94.530000,2023-01-02,ECU,1,0.98
0.150000,-94.080000,2023-01-17,ECU,1,0.87
0.240000,-94.340000,2023-01-18,ECU,1,1.49
-0.790000,-89.530000,2023-01-18,ECU,1,1.67
-2.120000,-93.530000,2023-01-20,ECU,1,0.99
-4.090000,-92.650000,2023-01-16,ECU,1,0.57
-0.140000,-94.130000,2023-01-25,ECU,1,0.28
-0.780000,-89.520000,2023-01-09,ECU,1,1.11
-1.320000,-89.590000,2023-01-18,ECU,1,2.75
-0.190000,-94.020000,2023-01-14,ECU,1,0.25
-0.760000,-92.490000,2023-01-30,ECU,1,1.00
-0.990000,-90.950000,2023-02-10,ECU,1,1.08
-0.050000,-91.190000,2023-02-28,ECU,1,1.70
-0.890000,-93.690000,2023-02-17,ECU,1,1.00
-0.410000,-92.580000,2023-02-17,ECU,1,2.07
-1.410000,-89.640000,2023-02-10,ECU,1,1.25
-1.410000,-89.630000,2023-02-10,ECU,1,0.50
-0.480000,-90.940000,2023-02-17,ECU,1,0.92
-0.550000,-90.860000,2023-02-03,ECU,1,1.33
-0.720000,-90.730000,2023-02-09,ECU,1,0.25
0.670000,-94.050000,2023-04-26,ECU,1,0.24
0.550000,-94.120000,2023-04-17,ECU,1,1.27
0.600000,-93.880000,2023-04-18,ECU,1,0.99
0.020000,-93.470000,2023-04-11,ECU,1,0.84
3.950000,-91.350000,2023-04-05,ECU,1,1.04
3.830000,-90.750000,2023-04-05,ECU,1,3.89
0.380000,-94.430000,2023-04-18,,1,0.94
0.760000,-93.560000,2023-04-24,ECU,1,1.10
0.460000,-93.970000,2023-04-17,ECU,1,1.11
0.870000,-94.530000,2023-04-17,,1,0.96
0.980000,-93.300000,2023-04-13,,1,1.17
0.310000,-90.380000,2023-03-06,ECU,1,0.58
0.140000,-93.750000,2023-03-11,ECU,1,0.95
0.490000,-93.880000,2023-03-11,ECU,1,1.03
1.350000,-93.350000,2023-03-07,ECU,1,0.96
-4.200000,-92.420000,2023-03-03,ECU,1,0.93
-3.180000,-90.010000,2023-03-09,ECU,1,1.47
-3.130000,-89.130000,2023-03-12,ECU,1,1.27
-4.110000,-92.500000,2023-03-04,ECU,1,8.72
-1.570000,-92.420000,2023-03-30,ECU,1,0.30
-1.700000,-92.330000,2023-03-31,ECU,1,0.84
-1.210000,-86.850000,2023-03-10,ECU,1,4.85
-3.250000,-89.350000,2023-03-10,ECU,1,0.20
-2.970000,-89.200000,2023-03-10,ECU,1,1.01
-2.990000,-88.890000,2023-03-11,ECU,1,1.17
-2.930000,-88.480000,2023-03-11,ECU,1,1.23
-1.170000,-89.850000,2023-03-10,ECU,1,0.58
-0.790000,-89.530000,2023-03-16,ECU,1,0.03
-1.370000,-89.610000,2023-03-08,ECU,1,1.00
-0.380000,-90.960000,2023-03-08,ECU,1,1.33
-0.410000,-90.970000,2023-03-02,ECU,1,0.92
-0.870000,-89.880000,2023-03-17,ECU,1,0.83
-3.980000,-91.900000,2023-04-10,ECU,1,0.94
-3.380000,-90.090000,2023-04-06,ECU,1,2.25
-3.610000,-90.000000,2023-04-05,ECU,1,0.75
-0.930000,-90.590000,2023-04-25,ECU,1,0.74
-0.800000,-93.840000,2023-04-13,ECU,1,0.60
-3.910000,-88.330000,2023-04-04,ECU,1,2.18
-2.030000,-91.640000,2023-04-15,ECU,1,2.00
1.290000,-93.230000,2023-05-17,ECU,1,1.12
1.230000,-93.170000,2023-05-15,ECU,1,1.01
0.470000,-94.020000,2023-05-28,ECU,1,1.12
0.820000,-94.210000,2023-05-31,ECU,1,0.96
0.470000,-94.040000,2023-05-29,ECU,1,0.27
0.060000,-95.050000,2023-05-25,ECU,1,1.54
0.020000,-93.450000,2023-05-20,ECU,1,1.99
0.340000,-93.820000,2023-05-11,ECU,1,1.43
1.260000,-93.590000,2023-05-19,ECU,1,1.17
0.410000,-93.810000,2023-05-11,ECU,1,1.21
0.700000,-93.800000,2023-05-11,ECU,1,1.13
0.700000,-93.760000,2023-05-28,ECU,1,1.69
2.610000,-93.480000,2023-05-26,ECU,1,1.00
1.050000,-94.120000,2023-05-27,ECU,1,1.00
1.290000,-93.540000,2023-05-16,ECU,1,2.00
1.340000,-93.350000,2023-05-13,ECU,1,1.89
0.870000,-93.380000,2023-05-11,ECU,1,0.31
0.160000,-94.130000,2023-05-05,ECU,1,0.80
1.150000,-93.190000,2023-05-17,,1,1.95
1.560000,-93.310000,2023-05-20,ECU,1,1.89
0.900000,-94.020000,2023-05-14,ECU,1,0.47
0.540000,-94.160000,2023-05-13,ECU,1,1.02
1.440000,-93.240000,2023-05-18,,1,2.11
1.150000,-93.200000,2023-05-19,,2,2.15
3.620000,-90.050000,2023-05-21,ECU,1,1.57
1.800000,-87.830000,2023-06-26,ECU,1,0.99
-2.870000,-86.910000,2023-05-16,NIC,1,0.98
-2.170000,-90.800000,2023-05-27,ECU,1,1.00
-0.980000,-90.850000,2023-05-11,ECU,1,0.39
-4.730000,-89.720000,2023-05-31,ECU,1,0.63
-1.680000,-93.330000,2023-05-04,ECU,1,0.81
-4.080000,-90.910000,2023-05-16,ECU,1,0.07
-1.230000,-89.380000,2023-05-04,ECU,1,0.57
-0.290000,-94.250000,2023-05-22,ECU,1,4.33
-0.800000,-90.030000,2023-05-09,ECU,1,0.25
-0.600000,-90.160000,2023-05-24,ECU,1,0.09
0.490000,-94.030000,2023-06-01,ECU,1,1.46
0.110000,-94.420000,2023-06-14,ECU,1,0.38
0.090000,-94.630000,2023-06-11,ECU,1,1.07
0.020000,-94.590000,2023-06-11,ECU,1,1.04
0.610000,-95.050000,2023-06-08,ECU,1,0.56
0.980000,-95.110000,2023-06-07,ECU,1,1.15
0.480000,-95.100000,2023-06-09,ECU,1,0.99
1.250000,-94.960000,2023-06-12,ECU,1,1.17
0.340000,-95.070000,2023-06-23,ECU,1,1.47
0.000000,-94.490000,2023-06-26,ECU,1,1.80
1.890000,-94.890000,2023-06-20,ECU,1,1.93
1.900000,-94.940000,2023-06-20,ECU,1,1.07
2.380000,-93.170000,2023-06-12,ECU,1,0.45
-0.800000,-94.330000,2023-06-26,ECU,1,0.75
-0.490000,-94.830000,2023-06-28,ECU,1,1.99
-1.040000,-94.280000,2023-06-25,ECU,1,1.10
-3.490000,-90.150000,2023-06-29,ECU,1,0.99
-3.680000,-90.660000,2023-06-27,ECU,1,0.99
-3.790000,-90.220000,2023-06-29,ECU,1,1.00
-0.120000,-93.780000,2023-06-23,ECU,1,1.35
-0.510000,-93.860000,2023-06-24,ECU,1,0.84
-0.220000,-93.820000,2023-06-28,ECU,1,0.97
-0.720000,-93.920000,2023-06-25,ECU,1,0.84
-0.960000,-90.590000,2023-06-23,ECU,1,1.25
-1.000000,-93.320000,2023-06-22,ECU,1,0.98
-1.040000,-93.290000,2023-06-22,ECU,1,1.01
-0.290000,-94.710000,2023-06-19,ECU,1,1.00
0.000000,-94.450000,2023-06-26,ECU,1,1.15
-0.220000,-94.480000,2023-06-26,ECU,1,0.80
-1.100000,-90.000000,2023-06-06,ECU,1,1.08
-0.280000,-94.930000,2023-06-13,ECU,1,0.91
-1.730000,-92.530000,2023-06-21,ECU,1,0.05
-2.130000,-86.620000,2023-06-15,ECU,1,12.72
-0.490000,-94.330000,2023-06-25,ECU,1,1.83
-0.670000,-94.370000,2023-06-23,ECU,1,0.15
-0.900000,-89.610000,2023-06-13,ECU,1,0.00
-0.720000,-89.450000,2023-06-13,ECU,1,2.52
-0.870000,-90.780000,2023-06-26,ECU,1,1.00
3.300000,-90.720000,2023-07-25,ECU,1,1.86
0.120000,-94.460000,2023-07-09,ECU,1,0.14
0.200000,-95.000000,2023-07-06,ECU,1,0.31
3.050000,-91.040000,2023-07-21,ECU,1,0.86
3.050000,-92.110000,2023-07-25,ECU,1,0.98
3.210000,-93.910000,2023-07-07,ECU,1,0.98
0.430000,-94.810000,2023-07-14,ECU,1,0.66
0.370000,-94.660000,2023-07-14,ECU,1,0.53
3.220000,-93.850000,2023-07-10,PAN,1,0.73
2.570000,-93.230000,2023-07-06,PAN,1,1.01
1.020000,-87.650000,2023-07-07,ECU,1,1.00
1.020000,-87.410000,2023-07-08,ECU,1,3.71
-0.440000,-94.540000,2023-07-10,ECU,1,0.96
-0.200000,-94.770000,2023-07-07,ECU,1,1.09
-2.830000,-90.940000,2023-07-02,ECU,1,0.63
-2.400000,-88.780000,2023-07-03,ECU,1,0.80
-2.380000,-91.640000,2023-07-02,ECU,1,0.90
-0.810000,-90.010000,2023-07-15,ECU,1,2.00
-0.940000,-87.100000,2023-07-13,ECU,1,0.30
-2.440000,-92.570000,2023-07-26,ECU,1,0.93
-0.590000,-90.750000,2023-07-09,ECU,1,1.75
-0.190000,-92.620000,2023-07-14,PAN,1,1.01
-1.680000,-94.150000,2023-07-15,ECU,1,0.62
-1.760000,-93.850000,2023-07-17,ECU,1,1.53
-1.770000,-93.890000,2023-07-17,ECU,1,1.11
-0.780000,-89.520000,2023-07-07,ECU,1,0.59
1.780000,-89.850000,2023-09-15,ECU,1,1.00
0.770000,-87.120000,2023-09-03,ECU,1,1.13
-0.710000,-89.250000,2023-08-07,ECU,1,0.33
-1.960000,-93.570000,2023-08-28,ECU,1,1.07
-1.530000,-94.770000,2023-08-16,ECU,1,1.22
-2.830000,-91.970000,2023-08-03,ECU,1,1.84
-1.160000,-92.830000,2023-08-14,ECU,1,1.00
-0.950000,-94.920000,2023-08-10,ECU,1,3.31
-2.360000,-92.150000,2023-08-13,ECU,1,2.18
-0.920000,-94.890000,2023-08-10,ECU,1,0.97
-1.080000,-90.210000,2023-08-15,ECU,1,2.58
-0.790000,-89.530000,2023-08-13,ECU,1,1.17
-0.810000,-89.540000,2023-08-21,ECU,1,0.98
-0.770000,-89.520000,2023-08-14,ECU,1,1.07
-1.230000,-90.360000,2023-08-03,ECU,1,3.03
-0.290000,-90.330000,2023-08-09,ECU,1,3.92
-1.250000,-93.640000,2023-08-07,ECU,1,1.02
-0.920000,-93.430000,2023-08-05,ECU,1,1.04
-1.270000,-93.590000,2023-08-07,ECU,1,0.99
-3.580000,-87.230000,2023-08-31,ECU,1,1.30
-2.950000,-87.440000,2023-08-28,ECU,1,0.90
-3.030000,-87.000000,2023-08-28,ECU,1,0.65
-3.070000,-87.080000,2023-08-27,ECU,1,0.55
-2.920000,-86.970000,2023-08-29,ECU,1,0.45
-0.570000,-90.540000,2023-08-11,ECU,1,1.17
-1.340000,-90.620000,2023-08-10,ECU,1,1.00
-1.470000,-94.690000,2023-08-13,ECU,1,1.26
-1.210000,-94.060000,2023-08-07,,1,0.90
-1.170000,-93.810000,2023-08-08,,1,1.08
-0.840000,-89.570000,2023-08-29,ECU,1,0.64
3.040000,-93.500000,2023-09-26,ECU,1,1.17
3.370000,-91.010000,2023-09-22,ECU,1,0.61
-1.340000,-93.700000,2023-09-29,ECU,1,0.65
-2.740000,-93.560000,2023-09-02,ECU,1,1.33
-0.140000,-93.650000,2023-09-09,ECU,1,0.99
-0.620000,-94.110000,2023-09-13,ECU,1,0.94
-0.150000,-92.810000,2023-09-10,ECU,1,0.09
-0.060000,-93.320000,2023-09-11,ECU,1,0.97
-0.850000,-90.750000,2023-09-22,ECU,1,0.91
-0.930000,-93.730000,2023-09-11,ECU,1,1.02
-2.450000,-93.360000,2023-09-25,ECU,1,1.08
-2.900000,-90.680000,2023-09-27,ECU,1,1.02
-2.850000,-89.400000,2023-09-30,ECU,1,1.01
-4.090000,-90.920000,2023-09-03,ECU,1,0.75
-1.160000,-89.870000,2023-09-08,ECU,1,0.08
-2.320000,-91.290000,2023-09-28,ECU,1,1.18
-0.850000,-94.290000,2023-09-11,ECU,1,0.86
2.150000,-88.240000,2023-10-27,ECU,1,1.01
2.050000,-88.140000,2023-10-09,PAN,1,2.03
2.070000,-88.020000,2023-10-27,ECU,1,1.99
0.900000,-88.690000,2023-10-11,ECU,1,0.98
0.440000,-88.600000,2023-10-16,ECU,1,0.99
2.830000,-93.250000,2023-10-04,ECU,1,1.00
3.440000,-93.200000,2023-10-05,ECU,1,1.01
3.010000,-93.210000,2023-10-04,ECU,1,1.28
2.200000,-94.490000,2023-10-13,ECU,1,0.18
1.140000,-93.000000,2023-10-26,ECU,1,0.05
2.120000,-92.980000,2023-10-23,ECU,1,0.95
0.610000,-93.260000,2023-10-26,ECU,1,0.42
2.220000,-92.960000,2023-10-24,ECU,1,0.26
-2.610000,-93.640000,2023-10-28,ECU,1,1.02
-2.770000,-91.840000,2023-10-28,ECU,1,0.33
-2.260000,-90.900000,2023-10-26,ECU,1,1.08
-3.600000,-90.820000,2023-10-29,ECU,1,1.05
-4.140000,-90.720000,2023-10-30,ECU,1,0.95
-0.630000,-93.410000,2023-10-15,ECU,1,0.28
-0.650000,-93.530000,2023-10-20,ECU,1,1.00
-0.180000,-93.500000,2023-10-28,ECU,1,1.02
-1.560000,-90.340000,2023-10-17,ECU,1,1.00
-1.190000,-92.030000,2023-10-14,ECU,1,2.01
-1.310000,-91.560000,2023-10-15,ECU,1,1.00
-4.590000,-90.880000,2023-10-21,ECU,1,1.00
-4.450000,-90.830000,2023-10-20,ECU,1,1.01
-0.550000,-94.030000,2023-10-16,ECU,1,0.83
-0.830000,-93.260000,2023-10-27,ECU,1,0.95
-2.020000,-93.390000,2023-10-14,ECU,1,2.27
-0.700000,-90.540000,2023-10-03,ECU,1,0.08
-0.790000,-89.520000,2023-10-18,ECU,1,0.17
-0.800000,-89.510000,2023-10-22,ECU,1,0.29
-0.780000,-90.340000,2023-10-06,ECU,1,0.25
-1.880000,-92.660000,2023-11-05,ECU,1,0.44
-2.480000,-92.880000,2023-11-24,ECU,1,0.40
-0.580000,-93.650000,2023-11-02,ECU,1,0.98
-3.120000,-92.800000,2023-11-20,ECU,1,0.51
-3.210000,-93.650000,2023-11-12,ECU,1,1.18
-3.940000,-92.420000,2023-11-11,ECU,1,0.92
-1.020000,-93.860000,2023-11-01,ECU,1,0.97
-0.960000,-93.830000,2023-11-01,ECU,1,0.98
-1.120000,-93.240000,2023-11-15,ECU,1,1.02
-0.800000,-94.880000,2023-11-04,ECU,1,0.99
-1.110000,-94.850000,2023-11-03,ECU,1,0.97
-1.140000,-94.650000,2023-11-02,ECU,1,1.15
-1.000000,-94.710000,2023-11-03,ECU,1,0.70
-4.130000,-91.000000,2023-11-01,ECU,1,1.65
-4.090000,-90.940000,2023-11-02,ECU,1,0.90
-1.440000,-93.640000,2023-11-14,ECU,1,1.04
-1.530000,-93.510000,2023-11-17,ECU,1,1.87
-2.330000,-88.590000,2023-11-22,ECU,1,1.18
-2.070000,-93.110000,2023-11-07,ECU,1,1.03
