lat,lon,MODISA_L3m_SST4_Monthly_9km_R2019_0_sst4
-43.45833969116211,-55.124996185302734,15.4279995
-43.45833969116211,-55.04166030883789,15.393
-43.45833969116211,-54.95833206176758,15.605999
-43.45833969116211,-54.874996185302734,15.887
-43.45833969116211,-54.79166030883789,16.023998
-43.45833969116211,-54.70833206176758,16.432999
-43.45833969116211,-54.624996185302734,16.973
-43.45833969116211,-54.54166030883789,17.423
-43.45833969116211,-54.45833206176758,17.715
-43.45833969116211,-54.374996185302734,17.858
-43.45833969116211,-54.29166030883789,17.932999
-43.45833969116211,-54.20833206176758,17.887
-43.45833969116211,-54.124996185302734,17.913
-43.45833969116211,-54.04166030883789,17.932
-43.45833969116211,-53.95833206176758,17.963
-43.45833969116211,-53.874996185302734,17.852999
-43.3750114440918,-71.375,
-43.3750114440918,-71.29166412353516,
-43.3750114440918,-71.20833587646484,
-43.3750114440918,-71.125,
-43.3750114440918,-71.04166412353516,
-43.3750114440918,-70.95833587646484,
-43.3750114440918,-70.875,
-43.3750114440918,-70.79166412353516,
-43.3750114440918,-70.70833587646484,
-43.3750114440918,-70.625,
-43.3750114440918,-70.54166412353516,
-43.3750114440918,-70.45833587646484,
-43.3750114440918,-70.375,
-43.3750114440918,-70.29166412353516,
-43.3750114440918,-70.20833587646484,
-43.3750114440918,-70.125,
-43.3750114440918,-70.04166412353516,
-43.3750114440918,-69.95833587646484,
-43.3750114440918,-69.875,
-43.3750114440918,-69.79166412353516,
-43.3750114440918,-69.70833587646484,
-43.3750114440918,-69.625,
-43.3750114440918,-69.54166412353516,
-43.3750114440918,-69.45833587646484,
-43.3750114440918,-69.375,
-43.3750114440918,-69.29166412353516,
-43.3750114440918,-69.20833587646484,
-43.3750114440918,-69.125,
-43.3750114440918,-69.04166412353516,
-43.3750114440918,-68.95833587646484,
-43.3750114440918,-68.875,
-43.3750114440918,-68.79166412353516,
-43.3750114440918,-68.70833587646484,
-43.3750114440918,-68.625,
-43.3750114440918,-68.54166412353516,
-43.3750114440918,-68.45833587646484,
-43.3750114440918,-68.375,
-43.3750114440918,-68.29166412353516,
-43.3750114440918,-68.20833587646484,
-43.3750114440918,-68.125,
-43.3750114440918,-68.04166412353516,
-43.3750114440918,-67.95833587646484,
-43.3750114440918,-67.875,
-43.3750114440918,-67.79166412353516,
-43.3750114440918,-67.70833587646484,
-43.3750114440918,-67.625,
-43.3750114440918,-67.54166412353516,
-43.3750114440918,-67.45833587646484,
-43.3750114440918,-67.375,
-43.3750114440918,-67.29166412353516,
-43.3750114440918,-67.20833587646484,
-43.3750114440918,-67.125,
-43.3750114440918,-67.04166412353516,
-43.3750114440918,-66.95833587646484,
-43.3750114440918,-66.875,
-43.3750114440918,-66.79166412353516,
-43.3750114440918,-66.70833587646484,
-43.3750114440918,-66.625,
-43.3750114440918,-66.54166412353516,
-43.3750114440918,-66.45833587646484,
-43.3750114440918,-66.375,
-43.3750114440918,-66.29166412353516,
-43.3750114440918,-66.20833587646484,
-43.3750114440918,-66.125,
-43.3750114440918,-66.04166412353516,
-43.3750114440918,-65.95833587646484,
-43.3750114440918,-65.875,
-43.3750114440918,-65.79166412353516,
-43.3750114440918,-65.70833587646484,
-43.3750114440918,-65.625,
-43.3750114440918,-65.54166412353516,
-43.3750114440918,-65.45833587646484,
-43.3750114440918,-65.375,
-43.3750114440918,-65.29166412353516,
-43.3750114440918,-65.20833587646484,
-43.3750114440918,-65.125,15.832
-43.3750114440918,-65.04166412353516,15.756
-43.3750114440918,-64.95833587646484,15.481
-43.3750114440918,-64.875,15.330999
-43.3750114440918,-64.79166412353516,15.318999
-43.3750114440918,-64.70833587646484,15.323999
-43.3750114440918,-64.625,15.301
-43.3750114440918,-64.54166412353516,15.2439995
-43.3750114440918,-64.45833587646484,15.1779995
-43.3750114440918,-64.375,15.158999
-43.3750114440918,-64.29166412353516,15.179
-43.3750114440918,-64.20833587646484,15.229
-43.3750114440918,-64.125,15.282999
-43.3750114440918,-64.04166412353516,15.384999
-43.3750114440918,-63.95833206176758,15.49
-43.3750114440918,-63.874996185302734,15.532
-43.3750114440918,-63.79166030883789,15.564
-43.3750114440918,-63.70833206176758,15.546
-43.3750114440918,-63.624996185302734,15.566
-43.3750114440918,-63.54166030883789,15.592
-43.3750114440918,-63.45833206176758,15.672
-43.3750114440918,-63.374996185302734,15.6779995
-43.3750114440918,-63.29166030883789,15.665
-43.3750114440918,-63.20833206176758,15.689
-43.3750114440918,-63.124996185302734,15.715
-43.3750114440918,-63.04166030883789,15.705
-43.3750114440918,-62.95833206176758,15.68
-43.3750114440918,-62.874996185302734,15.688999
-43.3750114440918,-62.79166030883789,15.669
-43.3750114440918,-62.70833206176758,15.610999
-43.3750114440918,-62.624996185302734,15.587
-43.3750114440918,-62.54166030883789,15.563
-43.3750114440918,-62.45833206176758,15.547999
-43.3750114440918,-62.374996185302734,15.523
-43.3750114440918,-62.29166030883789,15.543
-43.3750114440918,-62.20833206176758,15.551
-43.3750114440918,-62.124996185302734,15.556
-43.3750114440918,-62.04166030883789,15.554999
-43.3750114440918,-61.95833206176758,15.559999
-43.3750114440918,-61.874996185302734,15.561999
-43.3750114440918,-61.79166030883789,15.55
-43.3750114440918,-61.70833206176758,15.532
-43.3750114440918,-61.624996185302734,15.477
-43.3750114440918,-61.54166030883789,15.3949995
-43.3750114440918,-61.45833206176758,15.379
-43.3750114440918,-61.374996185302734,15.257999
-43.3750114440918,-61.29166030883789,15.195
-43.3750114440918,-61.20833206176758,15.136
-43.3750114440918,-61.124996185302734,15.082
-43.3750114440918,-61.04166030883789,15.025
-43.3750114440918,-60.95833206176758,14.961
-43.3750114440918,-60.874996185302734,14.875
-43.3750114440918,-60.79166030883789,14.823
-43.3750114440918,-60.70833206176758,14.74
-43.3750114440918,-60.624996185302734,14.606999
-43.3750114440918,-60.54166030883789,14.476999
-43.3750114440918,-60.45833206176758,14.361
-43.3750114440918,-60.374996185302734,14.286
-43.3750114440918,-60.29166030883789,14.169
-43.3750114440918,-60.20833206176758,14.049
-43.3750114440918,-60.124996185302734,13.949
-43.3750114440918,-60.04166030883789,13.76
-43.3750114440918,-59.95833206176758,13.568
-43.3750114440918,-59.874996185302734,13.314
-43.3750114440918,-59.79166030883789,13.068999
-43.3750114440918,-59.70833206176758,12.823
-43.3750114440918,-59.624996185302734,12.528999
-43.3750114440918,-59.54166030883789,12.088
-43.3750114440918,-59.45833206176758,11.693
-43.3750114440918,-59.374996185302734,11.4939995
-43.3750114440918,-59.29166030883789,11.455
-43.3750114440918,-59.20833206176758,11.462999
-43.3750114440918,-59.124996185302734,11.417
-43.3750114440918,-59.04166030883789,11.332
-43.3750114440918,-58.95833206176758,11.212999
-43.3750114440918,-58.874996185302734,11.193
-43.3750114440918,-58.79166030883789,11.207
-43.3750114440918,-58.70833206176758,11.136
-43.3750114440918,-58.624996185302734,11.085
-43.3750114440918,-58.54166030883789,11.07
-43.3750114440918,-58.45833206176758,11.181
-43.3750114440918,-58.374996185302734,11.323
-43.3750114440918,-58.29166030883789,11.471
-43.3750114440918,-58.20833206176758,11.683
-43.3750114440918,-58.124996185302734,11.9
-43.3750114440918,-58.04166030883789,12.004999
-43.3750114440918,-57.95833206176758,12.23
-43.3750114440918,-57.874996185302734,12.523
-43.3750114440918,-57.79166030883789,12.658999
-43.3750114440918,-57.70833206176758,12.995999
-43.3750114440918,-57.624996185302734,13.332
-43.3750114440918,-57.54166030883789,13.589999
-43.3750114440918,-57.45833206176758,13.768
-43.3750114440918,-57.374996185302734,13.79
-43.3750114440918,-57.29166030883789,13.911
-43.3750114440918,-57.20833206176758,14.1189995
-43.3750114440918,-57.124996185302734,14.257999
-43.3750114440918,-57.04166030883789,14.347
-43.3750114440918,-56.95833206176758,14.295
-43.3750114440918,-56.874996185302734,14.299999
-43.3750114440918,-56.79166030883789,14.346999
-43.3750114440918,-56.70833206176758,14.377
-43.3750114440918,-56.624996185302734,14.419
-43.3750114440918,-56.54166030883789,14.401999
-43.3750114440918,-56.45833206176758,14.485
-43.3750114440918,-56.374996185302734,14.592999
-43.3750114440918,-56.29166030883789,14.535
-43.3750114440918,-56.20833206176758,14.47
-43.3750114440918,-56.124996185302734,14.443
-43.3750114440918,-56.04166030883789,14.472
-43.3750114440918,-55.95833206176758,14.478
-43.3750114440918,-55.874996185302734,14.513
-43.3750114440918,-55.79166030883789,14.523
-43.3750114440918,-55.70833206176758,14.476
-43.3750114440918,-55.624996185302734,14.556
-43.3750114440918,-55.54166030883789,14.532999
-43.3750114440918,-55.45833206176758,14.547
-43.3750114440918,-55.374996185302734,14.804
-43.3750114440918,-55.29166030883789,15.32
-43.3750114440918,-55.20833206176758,15.429999
-43.3750114440918,-55.124996185302734,15.623
-43.3750114440918,-55.04166030883789,15.653999
-43.3750114440918,-54.95833206176758,15.941999
-43.3750114440918,-54.874996185302734,16.042
-43.3750114440918,-54.79166030883789,16.081999
-43.3750114440918,-54.70833206176758,16.486
-43.3750114440918,-54.624996185302734,16.932
-43.3750114440918,-54.54166030883789,17.588
-43.3750114440918,-54.45833206176758,17.845
-43.3750114440918,-54.374996185302734,18.055
-43.3750114440918,-54.29166030883789,18.069
-43.3750114440918,-54.20833206176758,18.07
-43.3750114440918,-54.124996185302734,18.094
-43.3750114440918,-54.04166030883789,18.087
-43.3750114440918,-53.95833206176758,18.056
-43.3750114440918,-53.874996185302734,17.952
-43.29166793823242,-71.375,
-43.29166793823242,-71.29166412353516,
-43.29166793823242,-71.20833587646484,
-43.29166793823242,-71.125,
-43.29166793823242,-71.04166412353516,
-43.29166793823242,-70.95833587646484,
-43.29166793823242,-70.875,
-43.29166793823242,-70.79166412353516,
-43.29166793823242,-70.70833587646484,
-43.29166793823242,-70.625,
-43.29166793823242,-70.54166412353516,
-43.29166793823242,-70.45833587646484,
-43.29166793823242,-70.375,
-43.29166793823242,-70.29166412353516,
-43.29166793823242,-70.20833587646484,
-43.29166793823242,-70.125,
-43.29166793823242,-70.04166412353516,
-43.29166793823242,-69.95833587646484,
-43.29166793823242,-69.875,
-43.29166793823242,-69.79166412353516,
-43.29166793823242,-69.70833587646484,
-43.29166793823242,-69.625,
-43.29166793823242,-69.54166412353516,
-43.29166793823242,-69.45833587646484,
-43.29166793823242,-69.375,
-43.29166793823242,-69.29166412353516,
-43.29166793823242,-69.20833587646484,
-43.29166793823242,-69.125,
-43.29166793823242,-69.04166412353516,
-43.29166793823242,-68.95833587646484,
-43.29166793823242,-68.875,
-43.29166793823242,-68.79166412353516,
-43.29166793823242,-68.70833587646484,
-43.29166793823242,-68.625,
-43.29166793823242,-68.54166412353516,
-43.29166793823242,-68.45833587646484,
-43.29166793823242,-68.375,
-43.29166793823242,-68.29166412353516,
-43.29166793823242,-68.20833587646484,
-43.29166793823242,-68.125,
-43.29166793823242,-68.04166412353516,
-43.29166793823242,-67.95833587646484,
-43.29166793823242,-67.875,
-43.29166793823242,-67.79166412353516,
-43.29166793823242,-67.70833587646484,
-43.29166793823242,-67.625,
-43.29166793823242,-67.54166412353516,
-43.29166793823242,-67.45833587646484,
-43.29166793823242,-67.375,
-43.29166793823242,-67.29166412353516,
-43.29166793823242,-67.20833587646484,
-43.29166793823242,-67.125,
-43.29166793823242,-67.04166412353516,
-43.29166793823242,-66.95833587646484,
-43.29166793823242,-66.875,
-43.29166793823242,-66.79166412353516,
-43.29166793823242,-66.70833587646484,
-43.29166793823242,-66.625,
-43.29166793823242,-66.54166412353516,
-43.29166793823242,-66.45833587646484,
-43.29166793823242,-66.375,
-43.29166793823242,-66.29166412353516,
-43.29166793823242,-66.20833587646484,
-43.29166793823242,-66.125,
-43.29166793823242,-66.04166412353516,
-43.29166793823242,-65.95833587646484,
-43.29166793823242,-65.875,
-43.29166793823242,-65.79166412353516,
-43.29166793823242,-65.70833587646484,
-43.29166793823242,-65.625,
-43.29166793823242,-65.54166412353516,
-43.29166793823242,-65.45833587646484,
-43.29166793823242,-65.375,
-43.29166793823242,-65.29166412353516,
-43.29166793823242,-65.20833587646484,
-43.29166793823242,-65.125,
-43.29166793823242,-65.04166412353516,16.105999
-43.29166793823242,-64.95833587646484,15.906
-43.29166793823242,-64.875,15.73
-43.29166793823242,-64.79166412353516,15.712999
-43.29166793823242,-64.70833587646484,15.723999
-43.29166793823242,-64.625,15.608
-43.29166793823242,-64.54166412353516,15.451
-43.29166793823242,-64.45833587646484,15.289
-43.29166793823242,-64.375,15.2
-43.29166793823242,-64.29166412353516,15.179
-43.29166793823242,-64.20833587646484,15.184
-43.29166793823242,-64.125,15.256
-43.29166793823242,-64.04166412353516,15.346
-43.29166793823242,-63.95833206176758,15.474
-43.29166793823242,-63.874996185302734,15.535999
-43.29166793823242,-63.79166030883789,15.533999
-43.29166793823242,-63.70833206176758,15.544999
-43.29166793823242,-63.624996185302734,15.582999
-43.29166793823242,-63.54166030883789,15.608
-43.29166793823242,-63.45833206176758,15.665
-43.29166793823242,-63.374996185302734,15.7439995
-43.29166793823242,-63.29166030883789,15.7369995
-43.29166793823242,-63.20833206176758,15.761
-43.29166793823242,-63.124996185302734,15.757999
-43.29166793823242,-63.04166030883789,15.745
-43.29166793823242,-62.95833206176758,15.738
-43.29166793823242,-62.874996185302734,15.726
-43.29166793823242,-62.79166030883789,15.695999
-43.29166793823242,-62.70833206176758,15.665
-43.29166793823242,-62.624996185302734,15.625
-43.29166793823242,-62.54166030883789,15.626999
-43.29166793823242,-62.45833206176758,15.619999
-43.29166793823242,-62.374996185302734,15.641
-43.29166793823242,-62.29166030883789,15.667
-43.29166793823242,-62.20833206176758,15.662
-43.29166793823242,-62.124996185302734,15.62
-43.29166793823242,-62.04166030883789,15.613
-43.29166793823242,-61.95833206176758,15.625999
-43.29166793823242,-61.874996185302734,15.599999
-43.29166793823242,-61.79166030883789,15.587999
-43.29166793823242,-61.70833206176758,15.606
-43.29166793823242,-61.624996185302734,15.572
-43.29166793823242,-61.54166030883789,15.500999
-43.29166793823242,-61.45833206176758,15.438
-43.29166793823242,-61.374996185302734,15.3619995
-43.29166793823242,-61.29166030883789,15.257999
-43.29166793823242,-61.20833206176758,15.188
-43.29166793823242,-61.124996185302734,15.169
-43.29166793823242,-61.04166030883789,15.103999
-43.29166793823242,-60.95833206176758,15.052
-43.29166793823242,-60.874996185302734,15.012
-43.29166793823242,-60.79166030883789,14.943999
-43.29166793823242,-60.70833206176758,14.882999
-43.29166793823242,-60.624996185302734,14.8
-43.29166793823242,-60.54166030883789,14.687
-43.29166793823242,-60.45833206176758,14.587999
-43.29166793823242,-60.374996185302734,14.457999
-43.29166793823242,-60.29166030883789,14.330999
-43.29166793823242,-60.20833206176758,14.221
-43.29166793823242,-60.124996185302734,14.08
-43.29166793823242,-60.04166030883789,13.899
-43.29166793823242,-59.95833206176758,13.682
-43.29166793823242,-59.874996185302734,13.476999
-43.29166793823242,-59.79166030883789,13.238999
-43.29166793823242,-59.70833206176758,13.073999
-43.29166793823242,-59.624996185302734,12.794
-43.29166793823242,-59.54166030883789,12.401999
-43.29166793823242,-59.45833206176758,11.997
-43.29166793823242,-59.374996185302734,11.617
-43.29166793823242,-59.29166030883789,11.427
-43.29166793823242,-59.20833206176758,11.414
-43.29166793823242,-59.124996185302734,11.488999
-43.29166793823242,-59.04166030883789,11.456
-43.29166793823242,-58.95833206176758,11.337
-43.29166793823242,-58.874996185302734,11.278
-43.29166793823242,-58.79166030883789,11.28
-43.29166793823242,-58.70833206176758,11.162
-43.29166793823242,-58.624996185302734,11.124
-43.29166793823242,-58.54166030883789,11.0529995
-43.29166793823242,-58.45833206176758,10.992
-43.29166793823242,-58.374996185302734,11.127
-43.29166793823242,-58.29166030883789,11.315
-43.29166793823242,-58.20833206176758,11.537
-43.29166793823242,-58.124996185302734,11.740999
-43.29166793823242,-58.04166030883789,11.906
-43.29166793823242,-57.95833206176758,12.134
-43.29166793823242,-57.874996185302734,12.36
-43.29166793823242,-57.79166030883789,12.575
-43.29166793823242,-57.70833206176758,12.881
-43.29166793823242,-57.624996185302734,13.264
-43.29166793823242,-57.54166030883789,13.617999
-43.29166793823242,-57.45833206176758,13.715
-43.29166793823242,-57.374996185302734,13.780999
-43.29166793823242,-57.29166030883789,13.830999
-43.29166793823242,-57.20833206176758,14.04
-43.29166793823242,-57.124996185302734,14.167
-43.29166793823242,-57.04166030883789,14.408999
-43.29166793823242,-56.95833206176758,14.448999
-43.29166793823242,-56.874996185302734,14.422
-43.29166793823242,-56.79166030883789,14.459999
